source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ITDIR:infopark,Expeed Software Private Limited,Kochi,https://expeed.com,expeed.com,,,,,True,False,False
ITDIR:infopark,Experion Technologies,Kochi,https://experionglobal.com,experionglobal.com,,,,,True,False,False
ITDIR:infopark,Exponential Digital Solutions Pvt.Ltd.,Kochi,https://10xds.com,10xds.com,,,,,True,False,False
ITDIR:infopark,Extravelmoney Technosol Private Limited,Kochi,https://extravelmoney.com,extravelmoney.com,,,,,True,False,False
ITDIR:infopark,Facade Global Pvt. Ltd.,Kochi,https://facadeglobal.in,facadeglobal.in,,,,,True,False,False
ITDIR:infopark,Federal Operations and Services Ltd (FedServ),Kochi,https://fedserv.co.in,fedserv.co.in,,,,,True,False,False
ITDIR:infopark,Fine Destination,Kochi,https://finedestination.co.in,finedestination.co.in,,,,,True,False,False
ITDIR:infopark,FIRMINIQ SYSTEMS,Kochi,https://firminiq.com,firminiq.com,,,,,True,False,False
ITDIR:infopark,Flycatch Infotech Pvt. Ltd.,Kochi,https://flycatchtech.com,flycatchtech.com,,,,,True,False,False
ITDIR:infopark,Focal ME Design Solutions Pvt Ltd,Kochi,https://focalpm.com,focalpm.com,,,,,True,False,False
ITDIR:infopark,Focaloid Technologies Private Limited,Kochi,https://focaloid.com,focaloid.com,,,,,True,False,False
ITDIR:infopark,Founding Minds software Pvt.Ltd,Kochi,https://foundingminds.com,foundingminds.com,,,,,True,False,False
ITDIR:infopark,GALTech Technologies Pvt Ltd,Kochi,https://galtech.org,galtech.org,,,,,True,False,False
ITDIR:infopark,Gewan Info Tech Solutions India Pvt Ltd.,Kochi,https://gewaninfotech.com,gewaninfotech.com,,,,,True,False,False
ITDIR:infopark,GIS AXIOM Pvt. Ltd.,Kochi,https://gisaxiom.com,gisaxiom.com,,,,,True,False,False
ITDIR:infopark,Gizmeon Technologies Private Limited,Kochi,https://gizmeon.com,gizmeon.com,,,,,True,False,False
ITDIR:infopark,Glitz IT Solutions,Kochi,https://glitzitsolutions.com,glitzitsolutions.com,,,,,True,False,False
ITDIR:infopark,Grapelime Innovations Private Limited.,Kochi,https://grapelime.in,grapelime.in,,,,,True,False,False
ITDIR:infopark,Gravity Business Process Private Limited,Kochi,https://gravity-bp.com,gravity-bp.com,,,,,True,False,False
ITDIR:infopark,Greenworld International Enterprise Private Limited,Kochi,https://greenworldin.in,greenworldin.in,,,,,True,False,False
ITDIR:infopark,Hatio Innovations Private Limited,Kochi,https://hatio.in,hatio.in,,,,,True,False,False
ITDIR:infopark,HH Back Office Services Pvt Ltd,Kochi,https://hhbos.com,hhbos.com,,,,,True,False,False
ITDIR:infopark,Hotpack Global,Kochi,https://hotpackglobal.com,hotpackglobal.com,,,,,True,False,False
