source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ASSOC:GTECH,Times World Media & Technology Solutions Pvt Ltd,,https://timesworld.com,timesworld.com,,,,,True,False,False
ASSOC:GTECH,Toonz Animation India Pvt. Ltd.,,https://toonz.co,toonz.co,,,,,True,False,False
ASSOC:HYSEA,Tradeleaves India Pvt. Ltd.,,https://tradeleaves.com,tradeleaves.com,,,,,True,False,False
ASSOC:HYSEA,TransGraph Consulting Private Limited,,https://transgraph.com,transgraph.com,,,,,True,False,False
ASSOC:HYSEA,Transcend Street India Private Limited,,https://transcendstreet.com,transcendstreet.com,,,,,True,False,False
ASSOC:GTECH,Travancore Analytics Pvt. Ltd.,,https://travancoreanalytics.com,travancoreanalytics.com,,,,,True,False,False
ASSOC:HYSEA,Tredence Inc,,https://tredence.com,tredence.com,,,,,True,False,False
ASSOC:GTECH,Trenser Technology Solutions (P) Ltd.,,https://trenser.com,trenser.com,,,,,True,False,False
ASSOC:GTECH,Triassic Solutions Private Limited,,https://triassicsolutions.com,triassicsolutions.com,,,,,True,False,False
ASSOC:HYSEA,Triniti Advanced Software Labs Pvt. Ltd.,,https://triniti.com,triniti.com,,,,,True,False,False
ASSOC:GTECH,Tryzens India Pvt Ltd,,https://tryzens.com,tryzens.com,,,,,True,False,False
ASSOC:GTECH,US Technology International Pvt. Ltd.,,https://ust-global.com,ust-global.com,,,,,True,False,False
ASSOC:HYSEA,Unisontech Services India Pvt Ltd,,https://unisongroup.com,unisongroup.com,,,,,True,False,False
ASSOC:GTECH,Valorem Pvt. Ltd.,,https://valoremreply.com,valoremreply.com,,,,,True,False,False
ASSOC:GTECH,Verbat Technologies (India) Pvt. Ltd.,,https://verbat.com,verbat.com,,,,,True,False,False
ASSOC:HYSEA,Verisk Analytics India Private Limited,,https://verisk.com,verisk.com,,,,,True,False,False
ASSOC:HYSEA,Vertafore India Pvt Ltd,,https://vertafore.com,vertafore.com,,,,,True,False,False
ASSOC:GTECH,Vinvish Technologies Pvt. Ltd.,,https://vinvish.com,vinvish.com,,,,,True,False,False
ASSOC:GTECH,Vtrio Solutions Private Limited,,https://vtrio.com,vtrio.com,,,,,True,False,False
ASSOC:HYSEA,Vuchi Media Pvt. Ltd.,,https://mediamint.com,mediamint.com,,,,,True,False,False
ASSOC:GTECH,Wattlecorp Cybersecurity Labs,,https://wattlecorp.com,wattlecorp.com,,,,,True,False,False
ASSOC:GTECH,Waybeo Technology Solutions Pvt. Ltd.,,https://waybeo.com,waybeo.com,,,,,True,False,False
ASSOC:HYSEA,WhistleDrive Pvt Ltd,,https://whistledrive.com,whistledrive.com,,,,,True,False,False
ASSOC:HYSEA,Wise Men Consulting Service India Ltd.,,https://wisemen.com,wisemen.com,,,,,True,False,False
ASSOC:GTECH,Xcubated Business Solutions Pvt. Ltd.,,https://xcubated.com,xcubated.com,,,,,True,False,False
ASSOC:GTECH,Yuhiro Technologies Pvt. Ltd.,,https://yuhiro.de,yuhiro.de,,,,,True,False,False
ASSOC:GTECH,ZERO PIXELS TECHNOLOGIES PRIVATE LIMITED,,https://zero-pixels.com,zero-pixels.com,,,,,True,False,False
ASSOC:GTECH,Zennode Technologies LLP,,https://zennode.com,zennode.com,,,,,True,False,False
ASSOC:GTECH,Zoondia Software Pvt. Ltd.,,https://zoondia.com,zoondia.com,,,,,True,False,False
ASSOC:GTECH,Zyxware Technologies Pvt. Ltd.,,https://zyxware.com,zyxware.com,,,,,True,False,False
ASSOC:ITAAP,aalgorithm,,https://aalgorithm.com,aalgorithm.com,,,,,True,False,False
ASSOC:ITAAP,adeptude,,https://adeptude.com,adeptude.com,,,,,True,False,False
ASSOC:GESIA,adiance,,https://adiance.com,adiance.com,,,,,True,False,False
ASSOC:ITAAP,aggregatenetsolutions,,https://aggregatenetsolutions.com,aggregatenetsolutions.com,,,,,True,False,False
ASSOC:ITAAP,anand-pag,,https://anand-pag.com,anand-pag.com,,,,,True,False,False
ASSOC:ITAAP,anyemi,,https://anyemi.com,anyemi.com,,,,,True,False,False
ASSOC:ITAAP,atomgeo,,https://atomgeo.com,atomgeo.com,,,,,True,False,False
ASSOC:ITAAP,atribiz,,https://atribiz.com,atribiz.com,,,,,True,False,False
ASSOC:ITAAP,atribusinesssolutions,,https://atribusinesssolutions.com,atribusinesssolutions.com,,,,,True,False,False
ASSOC:ITAAP,avineonindia,,https://avineonindia.com,avineonindia.com,,,,,True,False,False
ASSOC:GESIA,azilen,,https://azilen.com,azilen.com,,,,,True,False,False
ASSOC:GESIA,bitscape,,https://bitscape.com,bitscape.com,,,,,True,False,False
ASSOC:ITAAP,bookandhost,,https://bookandhost.com,bookandhost.com,,,,,True,False,False
ASSOC:GESIA,c-metric,,https://c-metric.com,c-metric.com,,,,,True,False,False
ASSOC:ITAAP,cardlytics,,https://cardlytics.com,cardlytics.com,,,,,True,False,False
ASSOC:ITAAP,cheggindia,,https://cheggindia.com,cheggindia.com,,,,,True,False,False
ASSOC:HYSEA,ciberts,,https://ciberts.ai,ciberts.ai,,,,,True,False,False
ASSOC:ITAAP,claaps,,https://claaps.com,claaps.com,,,,,True,False,False
ASSOC:ITAAP,codingsastra,,https://codingsastra.com,codingsastra.com,,,,,True,False,False
ASSOC:ITAAP,cognisive,,https://cognisive.com,cognisive.com,,,,,True,False,False
ASSOC:GESIA,compucareindia,,https://compucareindia.com,compucareindia.com,,,,,True,False,False
ASSOC:ITAAP,cyberaon,,https://cyberaon.com,cyberaon.com,,,,,True,False,False
ASSOC:ITAAP,cybercinatics,,https://cybercinatics.com,cybercinatics.com,,,,,True,False,False
ASSOC:GESIA,czargroup,,https://czargroup.net,czargroup.net,,,,,True,False,False
ASSOC:ITAAP,devrabbit,,https://devrabbit.com,devrabbit.com,,,,,True,False,False
ASSOC:GESIA,dhyey,,https://dhyey.com,dhyey.com,,,,,True,False,False
ASSOC:HYSEA,dilytics,,https://dilytics.com,dilytics.com,,,,,True,False,False
ASSOC:GESIA,ease,,https://ease.biz,ease.biz,,,,,True,False,False
ASSOC:GESIA,eccentricbusiness,,https://eccentricbusiness.com,eccentricbusiness.com,,,,,True,False,False
ASSOC:ITAAP,ecorfy,,https://ecorfy.com,ecorfy.com,,,,,True,False,False
ASSOC:ITAAP,edz,,https://edz.one,edz.one,,,,,True,False,False
ASSOC:GTECH,enxcl Business Solutions,,https://enxcl.com,enxcl.com,,,,,True,False,False
ASSOC:ITAAP,essit,,https://essit.com,essit.com,,,,,True,False,False
ASSOC:GESIA,ethosindia,,https://ethosindia.com,ethosindia.com,,,,,True,False,False
ASSOC:GESIA,evincedev,,https://evincedev.com,evincedev.com,,,,,True,False,False
ASSOC:ITAAP,evolutyz,,https://evolutyz.com,evolutyz.com,,,,,True,False,False
ASSOC:ITAAP,exafluence,,https://exafluence.com,exafluence.com,,,,,True,False,False
ASSOC:ITAAP,excelglobalsolution,,https://excelglobalsolution.com,excelglobalsolution.com,,,,,True,False,False
ASSOC:GESIA,fractal31,,https://fractal31.com,fractal31.com,,,,,True,False,False
ASSOC:GESIA,freelancetrainings,,https://freelancetrainings.com,freelancetrainings.com,,,,,True,False,False
ASSOC:GESIA,ganeshhousing,,https://ganeshhousing.com,ganeshhousing.com,,,,,True,False,False
ASSOC:ITAAP,garudaengineering,,https://garudaengineering.org,garudaengineering.org,,,,,True,False,False
ASSOC:ITAAP,gmrit,,https://gmrit.org,gmrit.org,,,,,True,False,False
ASSOC:ITAAP,grafx-itsolutions,,https://grafx-itsolutions.com,grafx-itsolutions.com,,,,,True,False,False
ASSOC:ITAAP,headrun,,https://headrun.com,headrun.com,,,,,True,False,False
ASSOC:GESIA,heritagecyberworld,,https://heritagecyberworld.com,heritagecyberworld.com,,,,,True,False,False
ASSOC:HYSEA,hiringhood,,https://hiringhood.ai,hiringhood.ai,,,,,True,False,False
ASSOC:ITAAP,hyranks,,https://hyranks.com,hyranks.com,,,,,True,False,False
ASSOC:ITAAP,i3konzepts,,https://i3konzepts.com,i3konzepts.com,,,,,True,False,False
ASSOC:GTECH,iCore Pioneer Business Solutions,,https://icorepioneer.com,icorepioneer.com,,,,,True,False,False
ASSOC:GTECH,iHits Technologies Pvt. Ltd.,,https://ihitsindia.com,ihitsindia.com,,,,,True,False,False
ASSOC:ITAAP,igiat,,https://igiat.com,igiat.com,,,,,True,False,False
ASSOC:ITAAP,imegcorp,,https://imegcorp.com,imegcorp.com,,,,,True,False,False
ASSOC:ITAAP,incufiers,,https://incufiers.com,incufiers.com,,,,,True,False,False
ASSOC:ITAAP,indianservers,,https://indianservers.com,indianservers.com,,,,,True,False,False
ASSOC:GESIA,indiesemic,,https://indiesemic.com,indiesemic.com,,,,,True,False,False
ASSOC:ITAAP,infinite,,https://infinite.com,infinite.com,,,,,True,False,False
ASSOC:GESIA,infinityradar,,https://infinityradar.com,infinityradar.com,,,,,True,False,False
ASSOC:GESIA,infistack,,https://infistack.com,infistack.com,,,,,True,False,False
ASSOC:HYSEA,intelliflo,,https://intelliflo.com,intelliflo.com,,,,,True,False,False
ASSOC:HYSEA,investor,,https://investor.vanguard.com,investor.vanguard.com,,,,,True,False,False
ASSOC:GESIA,iobixservices,,https://iobixservices.com,iobixservices.com,,,,,True,False,False
ASSOC:GESIA,iplanme,,https://iplanme.com,iplanme.com,,,,,True,False,False
ASSOC:ITAAP,ipro-global,,https://ipro-global.com,ipro-global.com,,,,,True,False,False
ASSOC:ITAAP,iton,,https://iton.com,iton.com,,,,,True,False,False
ASSOC:ITAAP,juhnu,,https://juhnu.com,juhnu.com,,,,,True,False,False
ASSOC:GESIA,kavobits,,https://kavobits.com,kavobits.com,,,,,True,False,False
ASSOC:GESIA,kiwiqa,,https://kiwiqa.com,kiwiqa.com,,,,,True,False,False
ASSOC:GESIA,konze,,https://konze.com,konze.com,,,,,True,False,False
ASSOC:ITAAP,krify,,https://krify.co,krify.co,,,,,True,False,False
ASSOC:ITAAP,ksvspvtltd,,https://ksvspvtltd.com,ksvspvtltd.com,,,,,True,False,False
ASSOC:ITAAP,lotuswireless,,https://lotuswireless.com,lotuswireless.com,,,,,True,False,False
ASSOC:GESIA,masibus,,https://masibus.com,masibus.com,,,,,True,False,False
ASSOC:ITAAP,mastersteck,,https://mastersteck.com,mastersteck.com,,,,,True,False,False
ASSOC:GESIA,matrixcomsec,,https://matrixcomsec.com,matrixcomsec.com,,,,,True,False,False
ASSOC:ITAAP,medictfhc,,https://medictfhc.com,medictfhc.com,,,,,True,False,False
ASSOC:ITAAP,medrcm360,,https://medrcm360.com,medrcm360.com,,,,,True,False,False
ASSOC:GESIA,mindquad,,https://mindquad.com,mindquad.com,,,,,True,False,False
ASSOC:ITAAP,mvgrce,,https://mvgrce.com,mvgrce.com,,,,,True,False,False
ASSOC:ITAAP,ncplinc,,https://ncplinc.com,ncplinc.com,,,,,True,False,False
ASSOC:ITAAP,neehitservices,,https://neehitservices.com,neehitservices.com,,,,,True,False,False
ASSOC:ITAAP,nordsinew,,https://nordsinew.com,nordsinew.com,,,,,True,False,False
ASSOC:ITAAP,novelpatent,,https://novelpatent.com,novelpatent.com,,,,,True,False,False
ASSOC:ITAAP,nyros,,https://nyros.com,nyros.com,,,,,True,False,False
ASSOC:GESIA,odoo,,https://odoo.com,odoo.com,,,,,True,False,False
ASSOC:GESIA,oneclickitsolution,,https://oneclickitsolution.com,oneclickitsolution.com,,,,,True,False,False
ASSOC:ITAAP,parikar,,https://parikar.net,parikar.net,,,,,True,False,False
ASSOC:ITAAP,patraindia,,https://patraindia.com,patraindia.com,,,,,True,False,False
ASSOC:HYSEA,payroll,,https://in.adp.com,in.adp.com,,,,,True,False,False
ASSOC:ITAAP,phycaresolutionsinc,,https://phycaresolutionsinc.godaddysites.com,phycaresolutionsinc.godaddysites.com,,,,,True,False,False
ASSOC:ITAAP,pixentia,,https://pixentia.com,pixentia.com,,,,,True,False,False
ASSOC:GESIA,pmcretail,,https://pmcretail.com,pmcretail.com,,,,,True,False,False
ASSOC:ITAAP,precistat,,https://precistat.com,precistat.com,,,,,True,False,False
ASSOC:ITAAP,primusglobal,,https://primusglobal.com,primusglobal.com,,,,,True,False,False
ASSOC:ITAAP,princetonits,,https://princetonits.com,princetonits.com,,,,,True,False,False
ASSOC:ITAAP,pronixinc,,https://pronixinc.com,pronixinc.com,,,,,True,False,False
ASSOC:GESIA,qxglobalgroup,,https://qxglobalgroup.com,qxglobalgroup.com,,,,,True,False,False
ASSOC:GESIA,redicinemedsol,,https://redicinemedsol.com,redicinemedsol.com,,,,,True,False,False
ASSOC:GESIA,reveation,,https://reveation.io,reveation.io,,,,,True,False,False
ASSOC:GESIA,sandcupstudio,,https://sandcupstudio.com,sandcupstudio.com,,,,,True,False,False
ASSOC:GESIA,scrumfolks,,https://scrumfolks.com,scrumfolks.com,,,,,True,False,False
ASSOC:ITAAP,seethejobs,,https://seethejobs.com,seethejobs.com,,,,,True,False,False
ASSOC:GESIA,serpentcs,,https://serpentcs.com,serpentcs.com,,,,,True,False,False
ASSOC:ITAAP,sesatsolutions,,https://sesatsolutions.com,sesatsolutions.com,,,,,True,False,False
ASSOC:ITAAP,sevenhillsehealth,,https://sevenhillsehealth.com,sevenhillsehealth.com,,,,,True,False,False
ASSOC:GESIA,shreetripada,,https://shreetripada.com,shreetripada.com,,,,,True,False,False
ASSOC:GESIA,silvertouch,,https://silvertouch.com,silvertouch.com,,,,,True,False,False
ASSOC:ITAAP,solutionit,,https://solutionit.com,solutionit.com,,,,,True,False,False
ASSOC:ITAAP,sserpsolutions,,https://sserpsolutions.com,sserpsolutions.com,,,,,True,False,False
ASSOC:GESIA,stridelysolutions,,https://stridelysolutions.com,stridelysolutions.com,,,,,True,False,False
ASSOC:ITAAP,sunraisesolutions,,https://sunraisesolutions.com,sunraisesolutions.com,,,,,True,False,False
ASSOC:ITAAP,sweken,,https://sweken.com,sweken.com,,,,,True,False,False
ASSOC:HYSEA,synchrony,,https://synchrony.com,synchrony.com,,,,,True,False,False
ASSOC:GESIA,tanbvirtualinfra,,https://tanbvirtualinfra.com,tanbvirtualinfra.com,,,,,True,False,False
ASSOC:ITAAP,teckteams,,https://teckteams.com,teckteams.com,,,,,True,False,False
ASSOC:GESIA,tej9,,https://tej9.com,tej9.com,,,,,True,False,False
ASSOC:ITAAP,tek7services,,https://tek7services.com,tek7services.com,,,,,True,False,False
ASSOC:ITAAP,teletextholidays,,https://teletextholidays.co.uk,teletextholidays.co.uk,,,,,True,False,False
ASSOC:GESIA,teleysia,,https://teleysia.com,teleysia.com,,,,,True,False,False
ASSOC:ITAAP,thecolourmoon,,https://thecolourmoon.com,thecolourmoon.com,,,,,True,False,False
ASSOC:ITAAP,tierraautomation,,https://tierraautomation.com,tierraautomation.com,,,,,True,False,False
ASSOC:GESIA,triforce-inc,,https://triforce-inc.com,triforce-inc.com,,,,,True,False,False
ASSOC:ITAAP,trigeo,,https://trigeo.net,trigeo.net,,,,,True,False,False
ASSOC:ITAAP,tripnetra,,https://tripnetra.com,tripnetra.com,,,,,True,False,False
ASSOC:GESIA,ttec,,https://ttec.com,ttec.com,,,,,True,False,False
ASSOC:GESIA,tusker,,https://tusker.ai,tusker.ai,,,,,True,False,False
ASSOC:ITAAP,uandu,,https://uandu.co,uandu.co,,,,,True,False,False
ASSOC:HYSEA,valuemomentum,,https://valuemomentum.com,valuemomentum.com,,,,,True,False,False
ASSOC:GESIA,vdnetworks,,https://vdnetworks.com,vdnetworks.com,,,,,True,False,False
ASSOC:ITAAP,vectramind,,https://vectramind.com,vectramind.com,,,,,True,False,False
ASSOC:ITAAP,ventureoffshore,,https://ventureoffshore.net,ventureoffshore.net,,,,,True,False,False
ASSOC:ITAAP,venusgeo,,https://venusgeo.com,venusgeo.com,,,,,True,False,False
ASSOC:ITAAP,vinutnaa,,https://vinutnaa.com,vinutnaa.com,,,,,True,False,False
ASSOC:GESIA,virtualheight,,https://virtualheight.com,virtualheight.com,,,,,True,False,False
ASSOC:HYSEA,visionempowertrust,,https://visionempowertrust.org,visionempowertrust.org,,,,,True,False,False
ASSOC:ITAAP,vismayapremedia,,https://vismayapremedia.com,vismayapremedia.com,,,,,True,False,False
ASSOC:GESIA,vmukti,,https://vmukti.com,vmukti.com,,,,,True,False,False
ASSOC:ITAAP,wns,,https://wns.com,wns.com,,,,,True,False,False
ASSOC:ITAAP,ww7,,https://ww7.apexsolutionsltd.net,ww7.apexsolutionsltd.net,,,,,True,False,False
ASSOC:ITAAP,ww7,,https://ww7.dhunis.com,ww7.dhunis.com,,,,,True,False,False
ASSOC:ITAAP,www,,https://savvyitsols,savvyitsols,,,,,True,False,False
ASSOC:ITAAP,www,,https://vgssecurity,vgssecurity,,,,,True,False,False
ASSOC:GESIA,xtratrust,,https://xtratrust.com,xtratrust.com,,,,,True,False,False
ASSOC:ITAAP,yalamanchili,,https://yalamanchili.com.sg,yalamanchili.com.sg,,,,,True,False,False
ASSOC:ITAAP,zebi,,https://zebi.io,zebi.io,,,,,True,False,False
ASSOC:GESIA,zestard,,https://zestard.com,zestard.com,,,,,True,False,False
ASSOC:ITAAP,zraddhaa Information Systems Pvt Ltd IMAGE NOT AVAILABLE,,https://zraddhaa.com,zraddhaa.com,,,,,True,False,False
