company_name,domain,office_phone,address,city,rating,review_count,place_id,source,discovered_at
MYLEX INFOTECH,mylexinfotech.com,098710 37882,"STPI-Incubation Center Mohali,Plot No.C-184,Industrial Area,Phase 8 B, Sector-75, opposite Sun Pharma Pvt Ltd, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.9,85,ChIJwbJUUVzuDzkRFH6NaGoVOGw,google_maps,2026-08-04T16:16:34
Nabuz Technologies,nabuztech.com,062836 43889,"Second Floor, SCF 18, Phase 2, Sector 54, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.7,3,ChIJG9XAtmrvDzkRkTk-u7rADJ8,google_maps,2026-08-04T16:16:34
Nebero Systems,nebero.com,085569 00900,"Plot No. 691, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140308, India",Mohali,3.8,78,ChIJVTVZchzsDzkR9mSJp7me6i4,google_maps,2026-08-04T16:16:34
Neptune Solution,neptunesolution.in,097803 73638,"City Center, S.C.O-156-157,Second Floor, near Verka Office, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,4.9,30,ChIJpzjbcLLtDzkRv05FeaHVUCM,google_maps,2026-08-04T16:16:34
JSWEBCODE,netlify.app,082645 27449,"1427/24, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,7,ChIJ9eq_OenrDzkRCdSYJk79ywc,google_maps,2026-08-04T16:16:34
Digital Awareness,netpeak.in,083609 98950,"GM Properties, near by Nim Nath Mandir, Phase 3B1, Sector 68, Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,28,ChIJK2lWaLrvDzkR078wPKZFWNA,google_maps,2026-08-04T16:16:34
IT company in mohali,nettizerinfotech.com,095690 96496,"Phase 3, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,12,ChIJi0Th4lzuDzkR2nGwC0kDgCE,google_maps,2026-08-04T16:16:34
NetWalks,netwalks.in,099151 66655,"4616, New Sunny Enclave, near JAL VAYU TOWERS, Sector 125, Sunny Enclave, Sahibzada Ajit Singh Nagar, Kharar, Punjab 140301, India",Mohali,5,8,ChIJTVIZbC_xDzkR9IXTaa1txfg,google_maps,2026-08-04T16:16:34
Nextgen Digital Service,nextgendigitalservice.com,082192 80375,"Sector 67, Chandigarh, Sahibzada Ajit Singh Nagar, Chandigarh 160062, India",Mohali,4.8,4,ChIJaX8PCGDvDzkRQhKXLNTRSvg,google_maps,2026-08-04T16:16:34
NextPage IT Solutions,nextpageit.com,076960 60595,"Plot No. 595, Industrial Area, Phase 9, Mohali, Punjab, India., Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4,60,ChIJryFzUwHsDzkRXYEW0nmjIDU,google_maps,2026-08-04T16:16:34
Nihon Infotech - Web & Mobile App Development Company | AI Powered Solutions,nihoninfotech.com,086999 43786,"5th Floor, Plot No, 341, near Globe Toyota Showroom, Industrial Area, Industrial Area Mohali Phase 9, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,38,ChIJGeoF8OntDzkROh9c6Q4rf44,google_maps,2026-08-04T16:16:34
Nucleo Analytics,nucleoanalytics.com,,"1688, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.9,129,ChIJFz81CXzrDzkRrI93LNpCPHM,google_maps,2026-08-04T16:16:34
NXS Techies LLP - Web Design and Development,nxstechies.com,079860 95992,"Top Floor, Miran Tower, E331, Phase 3B-1, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,54,ChIJv1kr0prvDzkRR55CWZx6_BE,google_maps,2026-08-04T16:16:34
OffsureIT Solutions,offsureit.in,083603 82715,"D-244 (A B-E, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.6,26,ChIJTfRgeuTvDzkRcYszgAtHZq4,google_maps,2026-08-04T16:16:34
OHHWEB IT SOLUTIONS,ohhweb.com,079861 52007,"mall, cp67, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,5,ChIJb7uSudvvDzkRiK0sFUOqN1w,google_maps,2026-08-04T16:16:34
OKKO Global Services,okkoglobal.com,0172 411 0152,"Okko Global Services Private Limited, Emaar Hills, Office No: 235 2nd Floor, CPM 35B, Central Plaza, Emaar MGF Mohali Sector 105, Sector 105, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.5,16,ChIJVVWp1-LuDzkRHBBoKGvibmQ,google_maps,2026-08-04T16:16:34
"Omninoz Mobile App Development Company in India, Chandigarh, Delhi, Gurgaon and Mohali",omninos.co.in,,"SCO 36, near Tdi Business Centre, Sector 118, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,13,ChIJaf1nCwXvDzkRASwQiSXM51E,google_maps,2026-08-04T16:16:34
Online Chandigarh,onlinechandigarh.com,098154 14082,"2nd Floor, SCO 6, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.9,102,ChIJv4kodP3rDzkRBnqwJyO6RFU,google_maps,2026-08-04T16:16:34
Paradise TechSoft Solutions,paradisetechsoft.com,078141 61591,"5th Floor, D-258, GR Tower, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.8,36,ChIJMSLV0ZDuDzkRV0OvkcM90SU,google_maps,2026-08-04T16:16:34
Pozitive Electricity & Gas,pe.solutions,,"IT C-9, KMG Towers, IT Park Road, near Sebiz Infotech, Square, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.2,96,ChIJVVVVFfbuDzkRy4TT3Thdk5U,google_maps,2026-08-04T16:16:34
Perfect Web Services,perfectwebservices.com,082649 58742,"4th Floor, C-127, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.8,23,ChIJKdgoq_XuDzkR-tpgvy-2wSE,google_maps,2026-08-04T16:16:34
Perfect Webs Media,perfectwebsmedia.com,079869 13492,"Start up in a Box, 2nd Floor Sebiz Square, IT-C-6, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.9,15,ChIJIYSU-YzvDzkR65R3lT6xz_I,google_maps,2026-08-04T16:16:34
Phanom Professionals,phanomprofessionals.com,062800 72655,"1st Floor, Prosperity Square, D-185, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.9,134,ChIJ6xqzRb3vDzkRMDTKPoRH-tM,google_maps,2026-08-04T16:16:34
PhibuzZ | Digital Marketing Company,phibuzz.com,090569 28644,"Cabin C-5, Plot No. C, 163, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,5,37,ChIJ5x9xdC3pDzkRhno9-VrgVn8,google_maps,2026-08-04T16:16:34
Piford Technologies,piford.com,097794 44127,"IT C-7, 2nd Floor, IT Park, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.2,166,ChIJ_bq4Za_uDzkRn4DqpE-axkI,google_maps,2026-08-04T16:16:34
Pinaka Digital Info Solution,pinakaa.com,078891 33259,"SCO 108 2nd floor, Sector 47C, Sector 47, Chandigarh, 160047, India",Mohali,4.8,17,ChIJVVVVhWjsDzkRy7UyhnYFrC0,google_maps,2026-08-04T16:16:34
PJC Infotech,pjcinfotech.com,0172 502 4660,"SCO 12-13, Mohali Airport Rd, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.7,137,ChIJce6LKQnsDzkRSf7YYbEutUU,google_maps,2026-08-04T16:16:34
"1338 sector 66b, mohali",prefr.co,,"IT CITY Sector 66 Beta, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Chachu Majra, Punjab 140306, India",Mohali,4.2,5,ChIJdwXuZU3rDzkRxc4qMwD2HX0,google_maps,2026-08-04T16:16:34
Printjas,printjas.com,093131 31396,"SCO 19, TDI City, Sector 110, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.9,104,ChIJYU97XD7vDzkR8RHppPAc3so,google_maps,2026-08-04T16:16:34
PRM Digital,prmdigital.com,,"tdi city, SCO 148, Airport Rd, Sector 117, Kharar, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,18,ChIJH66OsL3vDzkRARbpF_EMoKI,google_maps,2026-08-04T16:16:34
Proud Technologies,proudtechnologies.com,0172 418 5334,"SCF, 42, 3rd Floor, above Axis Bank, Phase 10, Sector 64, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.1,28,ChIJX3EnvK3tDzkRqD2RfxgeQJ8,google_maps,2026-08-04T16:16:34
Punjab Web Design - Website Designer in Chandigarh,punjabwebdesign.com,098889 40088,"SCO 58-59, 2nd Floor, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,5,5,ChIJ3drFoMbtDzkRIoh0MeBSn-w,google_maps,2026-08-04T16:16:34
Purusartha Works | Marketing Agency in Chandigarh,purusarthaworks.com,070876 38908,"Sector 48, Chandigarh, 160047, India",Mohali,4.9,54,ChIJpZWWORPsDzkRY5tqQkQZC1c,google_maps,2026-08-04T16:16:34
RudrCraft IT Solutions | Software Company,pythonanywhere.com,070183 92880,"Rudrcraft IT and Consultancy services, near hotel Green, Bar Majra, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,6,ChIJxQY7h3vvDzkRKkNNBA4raoQ,google_maps,2026-08-04T16:16:34
Quantumverse Developers,quantumvers.com,,"PP-7A, Emaar, Sector 108, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,5,13,ChIJP01DvcLpDzkR9BKal6FTuEQ,google_maps,2026-08-04T16:16:34
Raftaar Tours and Travels,raftaartravels.in,,"EMAAR MOHALI HILLS, near Post Office, Raipur Kalan, Sector 105, Sahibzada Ajit Singh Nagar, Chandigarh, Punjab 140307, India",Mohali,4.8,34,ChIJEaZAagDpDzkR5-GfDQZPZKg,google_maps,2026-08-04T16:16:34
Ragasoft Solutions,ragasoft.co.in,062394 04069,"Plot No 130, Sector 82, Industrial Area, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.5,23,ChIJ2R2HIUvrDzkR0XmvAYKSCR4,google_maps,2026-08-04T16:16:34
Raj Rani Art,rajraniart.com,062833 39370,"Office H.No. 528 Phase, 2, Phase 2, Sector 54, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,67,ChIJhyQfMJDvDzkRqjH8i5gA5Ws,google_maps,2026-08-04T16:16:34
Rank Up Digitaly,rankupdigitaly.com,06284 686 544,"Singh Shaheedan Market,Sohana, Shop No. 216, Sector 78, Sahibzada Ajit Singh Nagar, Punjab 140308, India",Mohali,5,42,ChIJG3JbKGTvDzkRSO7J6JrVViI,google_maps,2026-08-04T16:16:34
Rayon Web Solutions,rayonweb.com,070731 27076,"Industrial Area, Sector 59, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,5,ChIJ9ebiu1vvDzkRJuFZfoCgzko,google_maps,2026-08-04T16:16:34
Realcon Mohali,realcon.in,091059 91059,"Sector 113 Landran, Chowk, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.3,35,ChIJG-Cj9NXvDzkR3ZdCebgHxH0,google_maps,2026-08-04T16:16:34
Real Properties mohali,realpropertiesmohali.com,098140 92906,"gurudwara, Near, Kharar - Landran Rd, Sante Majra, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,12,ChIJy1YvK4nvDzkRvjPlFXGLDNw,google_maps,2026-08-04T16:16:34
Regal Heights,regalheightsmohali.com,,"PM2H+8GV, GH-11D, Sector 91, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,3.9,18,ChIJAXL_JS3vDzkRvMdLefnWUW0,google_maps,2026-08-04T16:16:34
"Reputed Brand - Digital Marketing In Chandigarh, Mohali",reputedbrand.com,098130 30336,"# mohali,, 907, Sector 70, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.7,26,ChIJWwLsX5DuDzkROKyWX4xL2yo,google_maps,2026-08-04T16:16:34
RG STARTUP - Web Solution services & Training. Web Designing | Website & Mobile App Development | Digital Marketing Services,rgstartup.com,095921 75214,"1st floor phase 11, SCF-88, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160065, India",Mohali,5,78,ChIJtfebNRXuDzkR4VFvKkadjIo,google_maps,2026-08-04T16:16:34
Rheonix Tech,rheonixtech.com,,"1608, Phase 9, Sector 63, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,12,ChIJF1x1ICntDzkR3JTjvwMQs2g,google_maps,2026-08-04T16:16:34
RiAcube,riacube.us,098030 69555,"SCO 282, Ground floor, Market 35 D, Sector 35D, Sector 35, Chandigarh, 160022, India",Mohali,4.8,22,ChIJkx9VxbftDzkROzPhOFINLYw,google_maps,2026-08-04T16:16:34
Ritesh Verma,riteshverma.co.in,099159 68852,"Booth No. 14, Shiv Market, Sector 42-C, Sector 42, Chandigarh, 160036, India",Mohali,4.9,94,ChIJXZFvAS_tDzkRCDfydx_FgW0,google_maps,2026-08-04T16:16:34
Royallogics Services Chandigarh,royallogics.com,076968 92549,"1590, 2nd Floor, Burail, Burail Village, Sector 45-B, Chandigarh, 160047, India",Mohali,5,5,ChIJr0ilNc3tDzkRZukOJg0PYWU,google_maps,2026-08-04T16:16:34
Sabayat Technologies,sabayat.com,098776 24712,"Sabayat Technologies, 5198-2F, Sector 116, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,28,ChIJ___rILvvDzkR-xNmI0Qfmc0,google_maps,2026-08-04T16:16:34
Adv. Yadwinder Singh,sadioralawchambers.com,096468 22391,"EMAAR, AG - 143, Sector 109, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,8,ChIJI1KdeCjpDzkR4H_fnJBI4as,google_maps,2026-08-04T16:16:34
Safaltek Software,safaltek.in,0172 502 6090,"Bestech Business Tower, Block-B, 9th Floor, Office No.916, Parkview Residence Colony, Tarf Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,3.3,27,ChIJq9KO69OSDzkRiJUXub3mRbM,google_maps,2026-08-04T16:16:34
Sahil IT Tech,sahilittech.com,084929 20816,"Echo Floor Mohali (chandigarh, Chandigarh, Punjab 140301, India",Mohali,4.2,5,ChIJ6d3Fg_3xDzkRbLcz45Y8HE0,google_maps,2026-08-04T16:16:34
Mohali punjab,sarainformatics.com,094194 05255,"# 1247, 160059, Sector 68, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.8,13,ChIJw8Anj6TuDzkRJru7GcHY5VA,google_maps,2026-08-04T16:16:34
Satguru Technologies,satgurutechnologies.com,098882 30000,"SCO-64B(1st floor, CITY HEART, Janta Nagar, Kharar, Punjab 140301, India",Mohali,3.4,43,ChIJ6WiYVVbuDzkRzaFuzE9bR1M,google_maps,2026-08-04T16:16:34
ScalingWeb Digital Services Pvt Ltd - Website Development Company,scalingweb.com,082839 90111,"Bestech Business Tower, Tower- A, 324, Unit, 3rd Floor, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160066, India",Mohali,4.4,88,ChIJr5joulfuDzkR4QXRWQrGvyA,google_maps,2026-08-04T16:16:34
Scorpius Technology,scorpiustechnology.com,062394 62040,"TOWER-B, Bestech Business Tower, B-903, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160066, India",Mohali,4.6,49,ChIJXx1YJhHtDzkR_KS7UmSQGU4,google_maps,2026-08-04T16:16:34
SellnShip® Solutions,sellnship.in,089688 18888,"SCO 97, 44C, Sector 44, Chandigarh, 160043, India",Mohali,5,52,ChIJUbliYGPuDzkRmwgp79llBtY,google_maps,2026-08-04T16:16:34
Seo Online Shop,seoonlineshop.com,094640 41553,"2788/1, near Green Castle Smart School, 47C, Sector 47, Chandigarh, 160047, India",Mohali,4.9,25,ChIJNR35abntDzkRHGsZcMWfjUw,google_maps,2026-08-04T16:16:34
SEO WebMaestro - Online Reputation Management Company,seowebmaestro.com,0172 418 3857,"Top Floor, SCF 23, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,5,5,ChIJ-_2aQkntDzkRqidWBU7t62g,google_maps,2026-08-04T16:16:34
Software company at Chandigarh - shanami technologies,shanamitechnologies.in,081079 17778,"S.C.O. 55, Kesho Ram Complex, Burail, Sector 45C, Sector 45, Chandigarh, 160047, India",Mohali,5,7,ChIJQy0JcejtDzkRmg2n3aSUa0A,google_maps,2026-08-04T16:16:34
Shine Soft Solutions,shinesoftsolutions.com,099883 90500,"SCO-84/1, 3, Shahi Majra, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.2,58,ChIJtVkCfpDvDzkRlxUwNroSf54,google_maps,2026-08-04T16:16:34
Shine Web Services,shinewebservices.com,,"First Floor, TDI TAJ PLAZA, SCO 520, Airport Rd, Sector 118, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4,6,ChIJ-zitylbuDzkRZlPCmfN1_1M,google_maps,2026-08-04T16:16:34
SidhTech Media,sidhtechmedia.com,094633 64455,"House no. 4001, Sector 46D, Sector 46, Chandigarh, 160047, India",Mohali,4.9,10,ChIJB6SKcp1FzacRnH_c8pni-JI,google_maps,2026-08-04T16:16:34
SkillLabs,skilllabs.net,098759 79243,"A-309, Bestech Business Tower, Parkview Residence Colony, Tarf Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.8,84,ChIJ-SrPZq_uDzkRSRlAGWa_Q7Q,google_maps,2026-08-04T16:16:34
Skymore IT Solutions,skymoreitsolutions.com,099889 04461,"Phase 3 A, Sector 53, Sahibzada Ajit Singh Nagar, Chandigarh, Punjab 160059, India",Mohali,5,60,ChIJ_fNUVvzvDzkRu94xvoJrY9M,google_maps,2026-08-04T16:16:34
SLR Infotech,slrinfotech.in,098765 43900,"SCO134-135-136, Second Floor, above Axis Bank, Sector 34A, Sector 34, Chandigarh, 160022, India",Mohali,4.2,176,ChIJW04fmq3tDzkRhowEfEPqEE0,google_maps,2026-08-04T16:16:34
Smarthome Waterproofing | Roof & Terrace Waterproofing Service Provider In Mohali,smarthomewaterproofing.com,079888 47017,"Sector 119, Balongi, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,36,ChIJu_tKb6zvDzkRkmqCE0oRC4E,google_maps,2026-08-04T16:16:34
Smartsbee Website Services,smartsbee.com,090410 96676,"Sector 118, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,6,ChIJoyV95fbuDzkR8Td5J-Bd7l0,google_maps,2026-08-04T16:16:34
Smarttalk Digital,smarttalkdigital.com,090566 55406,"Level 2, Front office, SCO 361, Sector 44D, Sector 44, Chandigarh, 160043, India",Mohali,4.9,15,ChIJSSVw5_jtDzkR4ES72ztBeZ0,google_maps,2026-08-04T16:16:34
Smartwinz Solutions,smartwinzsolutions.com,098723 94004,"Smartwinz Solutions D-190, 1st Floor, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.6,31,ChIJWwAAwFnuDzkRRFUn0BIsmqY,google_maps,2026-08-04T16:16:34
Sntrix,sntrix.com,0172 509 8557,"H&H Business Arcade, D-141, Phase 7, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.9,97,ChIJE1vRDMfvDzkR_wK-bhvSJWk,google_maps,2026-08-04T16:16:34
Social Theory,socialtheory.in,,"CPM-34, 1st Floor, Central Plaza, Emaar MGF Rd, near Indian Bank, Emaar MGF Mohali Sector 105, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,5,49,ChIJsbtBmx3pDzkRn5Yfuu9LGHU,google_maps,2026-08-04T16:16:34
Sofineer,sofineer.com,0172 464 1137,"D-185, Top Floor, 57, Phase 3B-1, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160059, India",Mohali,4.9,8,ChIJlQyaigTvDzkR_OIUwehRakk,google_maps,2026-08-04T16:16:34
Soft Elevation,softelevation.com,072522 89548,"World Tech 67, ITC 10, near Municipal building, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.2,18,ChIJk3b2BSXvDzkRZy_fk_otT9M,google_maps,2026-08-04T16:16:34
Soft Erector,softerector.com,0172 465 0859,"1st Floor, Plot No: D, 160, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.8,13,ChIJjyK13bzvDzkRjpQDU0ADfp4,google_maps,2026-08-04T16:16:34
Softnex Technologies,softnextechnologies.in,,"67, Sector Rd, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.9,13,ChIJqcA1DQcpP6IRajTYIWRGQKg,google_maps,2026-08-04T16:16:34
SOFTTONIA,softtonia.com,073409 02187,"Sector 91, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4.1,14,ChIJq6qqqgXvDzkRs438fsRHplI,google_maps,2026-08-04T16:16:34
"SourceFuse Technologies, Mohali",sourcefuse.com,0172 503 2044,"C-204, Atrium, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,4,78,ChIJ43-6b_7uDzkRJ1gVZP-OsQY,google_maps,2026-08-04T16:16:34
SourceMash Technologies,sourcemash.com,,"F 384, Sector 91 Rd, Phase 8B, Industrial Area, Sector 91, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.2,50,ChIJOSqogbPvDzkRyDiciaT3G6g,google_maps,2026-08-04T16:16:34
Spell Communications,spell.marketing,098144 65591,"BMM, SCO 357, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.8,5,ChIJ9Xn-fovtDzkRgLabV2pChVM,google_maps,2026-08-04T16:16:34
Sprinzo Developerz,sprinzo.com,,"Office 347, 3rd floor, The Medallion, Sector 68, Kumbra, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,3.7,6,ChIJd2foG6mVDzkRa7wT_1u6BeY,google_maps,2026-08-04T16:16:34
SQE Labs,sqelabs.com,0172 409 0818,"SQE Labs, 627, 6th Floor, Tower-A, Bestech Business Tower, Parkview Residence Colony, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.6,9,ChIJ8btiYGPuDzkRME5YlCaG_zw,google_maps,2026-08-04T16:16:34
Stackgeeks,stackgeeks.com,097802 11669,"SCO 50-51, Sector 34B, Sector 34, Chandigarh, 160022, India",Mohali,4.8,26,ChIJXZuDOrLtDzkRca2cAAnDj-0,google_maps,2026-08-04T16:16:34
Stark Edge,starkedge.com,097809 78098,"D235 A, near Hindustan Times, Phase 8B, Industrial Area, Sector 74, Sahibzada Ajit Singh Nagar, Punjab 160074, India",Mohali,4.3,86,ChIJNyGdNm7uDzkRz3e2qA0BSac,google_maps,2026-08-04T16:16:34
Start Any Business UAE (India Branch),startanybusiness.in,078072 11784,"Emaar Hills, 2nd floor , office no 235, CPM 35B, Central Plaza, Emaar MGF Mohali Sector 105, Sahibzada Ajit Singh Nagar, Punjab 140307, India",Mohali,5,42,ChIJV1zVJH3vDzkRwR70_9BqkO8,google_maps,2026-08-04T16:16:34
STATURE IT,statureit.com,095091 63310,"2nd Floor, Sco-2, Central Street, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.3,6,ChIJWeN_fy_vDzkR5m2rgbL7roY,google_maps,2026-08-04T16:16:34
Sterling Digital World,sterlingdigitalworld.com,098153 86342,"Flat No. 200/2, HIG Houses, Sector 45A, Sector 45, Chandigarh, 160047, India",Mohali,5,75,ChIJaymaxZ3tDzkRUJiyfpMZ5fk,google_maps,2026-08-04T16:16:34
Suffescom Solutions,suffescom.com,098787 36127,"3rd Floor, Orbit Tower, D-256, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4,61,ChIJqbt7m5HvDzkRGvngI7RLwe0,google_maps,2026-08-04T16:16:34
Supreme Technologies,supremesoftwares.com,0172 418 1181,"Plot Number 341, Industrial Area, Industrial Area Mohali Phase 9, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.8,31,ChIJ58YkRWbtDzkRzZ_Vg8PnHvc,google_maps,2026-08-04T16:16:34
Swinteck,swinteck.com,079739 34868,"Emaar The Views, L1 904, Emaar MGF Mohali Sector 105, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,5,8,ChIJ5_votx9YRokRJBKoo4owbns,google_maps,2026-08-04T16:16:34
Silicon Web Solutions,swsplindia.com,094177 45884,"scf 33, Top floor, phase 11 Mohali, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,3.6,19,ChIJH1FaSgXsDzkRcqcsC6gDPTE,google_maps,2026-08-04T16:16:34
SyncMinds IT,syncmindsit.com,,"Next57, 4th Floor, Plot 163, Sector 82, C-9, Cabin, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,5,3,ChIJ3XdWYUrpDzkRV4n7Nl5iGqM,google_maps,2026-08-04T16:16:34
Synthesis Technologies,synthesis-technologies.com,099159 44033,"Pocket D, Millennium Court, Wave Estate, SCO 10, Sector 85, Sahibzada Ajit Singh Nagar, Punjab 140308, India",Mohali,5,15,ChIJ3fzR0cTuDzkRYnuaa9oF-fU,google_maps,2026-08-04T16:16:34
Taak Softech,taaksoftech.com,076258 28945,"3b2 Market, Phase 3B-2, Sector 60, Sahibzada Ajit Singh Nagar, Punjab 160059, India",Mohali,5,53,ChIJH-rrjTrLowcRaLNiVG-B4Qg,google_maps,2026-08-04T16:16:34
TB InfoTech,tbinfotech.com,098555 21115,"opposite Competent Groove, Manchanda Tower, Plot No D133C, 1st Floor, Phase 7, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,5,22,ChIJqwqEnXbvDzkR02Qow7TQpGc,google_maps,2026-08-04T16:16:34
TDI House,tdiinfratech.com,096678 83884,"1, SCO 678-679, Airport Rd, Sector 119, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,3.8,48,ChIJRUwxPonvDzkRhICvAnjS-Fo,google_maps,2026-08-04T16:16:34
tecHindustan,techindustan.com,085708 10001,"3rd Floor, ITC 11, near the Municipal Building, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Mohali,4.4,71,ChIJcysnvKrvDzkRJ4l5ifcsoIE,google_maps,2026-08-04T16:16:34
Technaitra IT Solutions,technaitra.com,0172 505 5661,"SCO 84/3, 5, near MRF tyres, Shahi Majra, Industrial Area, Sector 58, Sahibzada Ajit Singh Nagar, Punjab 160055, India",Mohali,4.1,26,ChIJu2rgRlzuDzkR6o0NESXUxJA,google_maps,2026-08-04T16:16:34
Technospike IT Solutions,technospike.com,084277 22113,"Plot No. 1301, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140306, India",Mohali,4.5,28,ChIJDS35UVnpDzkRXFgnIVzu6wk,google_maps,2026-08-04T16:16:34
Technoweavers Software Solutions,technoweavers.com,099881 11270,"E-60, Phase-8, Industrial Area, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 160071, India",Mohali,4.9,122,ChIJ6UzTK5PvDzkRqBY_Z8ntAYQ,google_maps,2026-08-04T16:16:34
