source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Prasarnet Consulting Services Private Limited,Kolkata,https://www.prasarnet.in/,prasarnet.in,,,,,True,False,False,redirects to https://prasarnet.com/
nasscom,ASA Corporate Catalyst India Private Limited,Bengaluru,https://www.asa.in/,asa.in,,,,,True,False,False,redirects to https://www.bakertilly.in/
nasscom,Krisin Consulting LLP,Gurugram,https://krisin.in,krisin.in,,,,,True,False,False,redirects to https://krisin.cloud/
nasscom,Narwal Technologies Private Limited,Hyderabad,https://www.narwalinc.com/,narwalinc.com,,,,,True,False,False,redirects to https://narwal.ai/
nasscom,TECHNOPARK (Electronics Technology Parks - Kerala),Thiruvananthapuram,http://www.technopark.org,technopark.org,,,,,True,False,False,redirects to https://technopark.in/
nasscom,West Bengal Electronics Industry Development Corporation Ltd,Kolkata,http://www.webel-india.com,webel-india.com,,,,,True,False,False,redirects to https://webel.in/
nasscom,Mahindra World City Jaipur Ltd,Jaipur,http://www.mahindraworldcity.com/jaipur,mahindraworldcity.com,,,,,True,False,False,redirects to https://www.mahindralifespaces.com/our-story/
nasscom,SHRM East Private Limited,Gurugram,http://www.shrmindia.org,shrmindia.org,,,,,True,False,False,redirects to https://www.shrm.org/?loc=india
nasscom,Bajaj Life Insurance Limited,Pune,http://www.bajajallianz.com,bajajallianz.com,,,,,True,False,False,redirects to https://www.bajajgeneralinsurance.com/
nasscom,K&S Partners,Bengaluru,http://www.knspartners.com,knspartners.com,,,,,True,False,False,redirects to https://kandspartners.com/
nasscom,Genius HRTech Limited,Kolkata,http://www.geniusconsultant.com,geniusconsultant.com,,,,,True,False,False,redirects to https://www.geniushrtech.com/
nasscom,Sandvik Mining and Rock Technology India Private Limited,Pune,http://www.sandvik.com,sandvik.com,,,,,True,False,False,redirects to https://www.home.sandvik:443/
nasscom,RCC Institute of Information Technology,Kolkata,http://www.rcciit.org,rcciit.org,,,,,True,False,False,redirects to https://rcciit.edu.in/
nasscom,Chase Avian Commuincations Private Limited,New Delhi,http://www.chase-india.com,chase-india.com,,,,,True,False,False,redirects to https://www.chase-advisors.com/
nasscom,HDFC Bank Limited,Mumbai,https://www.hdfcbank.com/,hdfcbank.com,,,,,True,False,False,redirects to https://www.hdfc.bank.in/
nasscom,Hewlett-Packard Enterprise India Pvt Ltd,Gurugram,http://www.hpindia.com,hpindia.com,,,,,True,False,False,redirects to https://www.hp.com/in-en/home.html
nasscom,Applied Software Pvt Ltd,Ahmedabad,http://www.appliedcommerce.com,appliedcommerce.com,,,,,True,False,False,redirects to https://www.wealthspectrum.com/
nasscom,Siemens Technology and Services Pvt Ltd,Bengaluru,http://www.siemens.co.in,siemens.co.in,,,,,True,False,False,redirects to https://www.siemens.com/en-gb/
nasscom,Robert BOSCH Engineering and Business Solutions Pvt Ltd,Bengaluru,http://www.boschindia.com,boschindia.com,,,,,True,False,False,redirects to https://www.bosch.in/
nasscom,American Express India Pvt Ltd,Gurugram,http://www.americanexpress.co.in,americanexpress.co.in,,,,,True,False,False,redirects to https://www.americanexpress.com/en-in/
nasscom,Sundaram Infotech Solutions (A Division of Sundaram Finance Ltd),Chennai,http://www.sundaraminfotech.com,sundaraminfotech.com,,,,,True,False,False,redirects to https://sundaramfinance.in/
nasscom,Fidelity Business Services India Pvt Ltd,Bengaluru,http://www.fidelity.co.in,fidelity.co.in,,,,,True,False,False,redirects to https://careers.fidelityinternational.com/locations/india/
nasscom,RM Education Solutions India Pvt Ltd,Trivandrum,https://www.rmindia.co.in,rmindia.co.in,,,,,True,False,False,redirects to https://www.rm.com/about/our-locations/india
nasscom,Unisys India Private Limited,Bengaluru,http://www.unisys.co.in,unisys.co.in,,,,,True,False,False,redirects to https://www.unisys.com/
nasscom,Saigun Technologies Pvt Ltd,Noida,http://www.saigun.com,saigun.com,,,,,True,False,False,redirects to https://empxtrack.com/
nasscom,SPI Technologies India Pvt Ltd,Pondicherry,http://www.spitech.com,spitech.com,,,,,True,False,False,redirects to https://perfectdomain.com/domain/spitech.com
nasscom,Pinnacle Infotech Solutions,Kolkata,http://www.pinnaclecad.com,pinnaclecad.com,,,,,True,False,False,redirects to https://pinnacleinfotech.com/
