source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Process Drive India Private Limited,Vellore,http://www.processdrive.com,processdrive.com,,,,,True,False,False,page text 108 chars
nasscom,Reason Analytics Softech Private Limited,Howrah,https://www.reason360.in/,reason360.in,,,,,True,False,False,page text 117 chars
nasscom,X-Biz Techventures Private Limited,Mumbai,https://www.xbizventures.com,xbizventures.com,,,,,True,False,False,page text 99 chars
nasscom,EmbarkGCC Services Private Limited,Bengaluru,https://embarkgcc.com/,embarkgcc.com,,,,,True,False,False,page text 37 chars
nasscom,Theta Dynamics Private Limited,Belgaum,https://www.thetadynamics.in,thetadynamics.in,,,,,True,False,False,page text 115 chars
nasscom,TalentOnLease Private Limited,Gautam Buddha Nagar,https://talentonlease.com/,talentonlease.com,,,,,True,False,False,page text 1 chars
nasscom,Global E-Village Services India Limited,Bhubaneswar,https://www.gesil.co.in/,gesil.co.in,,,,,True,False,False,page text 120 chars
nasscom,Engie Energy and Services India Private Limited,Pune,https://engieindia.com/,engieindia.com,,,,,True,False,False,page text 1 chars
nasscom,Ligiotec Solutions Private Limited,Chennai,https://www.ligiotec.net/,ligiotec.net,,,,,True,False,False,page text 63 chars
nasscom,Acmedian Technologies Private Limited,Mohali,https://acmedian.com/home,acmedian.com,,,,,True,False,False,page text 47 chars
nasscom,BICS GLOBAL,Chennai,http://www.bicsglobal.com,bicsglobal.com,,,,,True,False,False,page text 45 chars
nasscom,Veridic Technologies Private Limited,Chandigarh(CH),http://www.veridic.co.uk,veridic.co.uk,,,,,True,False,False,page text 27 chars
nasscom,Sigma Analytics and Computing Private Limited,Bhubaneswar,http://www.sigmancomp.com,sigmancomp.com,,,,,True,False,False,page text 31 chars
nasscom,Aziwa InfoSystems Private Limited,Chennai,http://www.aziwa.com,aziwa.com,,,,,True,False,False,page text 88 chars
nasscom,MorningStar India Private Limited,Mumbai,http://www.morningstar.in,morningstar.in,,,,,True,False,False,page text 74 chars
nasscom,Confiex Data Room Private Limited,Mumbai,https://www.confiexdataroom.com,confiexdataroom.com,,,,,True,False,False,page text 89 chars
nasscom,RedBlackTree Technologies Private Limited,Chennai,http://www.redblacktree.com,redblacktree.com,,,,,True,False,False,page text 61 chars
nasscom,Silicon Techlab Private Limited,Bhubaneswar,https://www.silicontechlab.com/,silicontechlab.com,,,,,True,False,False,page text 160 chars
nasscom,Aspirify Enterprises Private Limited,Delhi,http://www.aspirify.net/,aspirify.net,,,,,True,False,False,page text 118 chars
nasscom,Light Information Systems Private Limited,Pune,https://www.nlpbots.com,nlpbots.com,,,,,True,False,False,page text 1 chars
nasscom,Elementz IT Solutions Private Limited,Thiruvananthapuram,http://www.elementzit.com,elementzit.com,,,,,True,False,False,page text 10 chars
nasscom,RCG Global Services (India) Private Limited,Kochi,http://www.titechglobal.com,titechglobal.com,,,,,True,False,False,"ip Safe and secure shopping TiTechGlobal.com This domain is for sale: $3,195 Buy"
nasscom,CogniCor Technologies Private Limited,Kochi,http://www.cognicor.com,cognicor.com,,,,,True,False,False,page text 43 chars
nasscom,Quantafic Business Solutions Private Limited,Mumbai,http://quantafic.com/,quantafic.com,,,,,True,False,False,page text 72 chars
nasscom,Quantrello Digital Private Limited,Kolkata,https://www.qlikchain.com,qlikchain.com,,,,,True,False,False,page text 1 chars
nasscom,Siddhan Intelligence Private Limited,Chennai,http://www.siddhanintelligence.com,siddhanintelligence.com,,,,,True,False,False,page text 19 chars
nasscom,Infocom Software Private Limited,Kochi,http://infocomsoft.com,infocomsoft.com,,,,,True,False,False,page text 76 chars
nasscom,Global We Connect Technologies Private Limited,Chennai,https://gwcteq.com/,gwcteq.com,,,,,True,False,False,page text 185 chars
nasscom,Integrated Enterprise Solutions Private Limited,Karur,http://integratedenterprise.in,integratedenterprise.in,,,,,True,False,False,page text 73 chars
nasscom,Merck Life Science Private Limited,Bengaluru,https://evarooms.merckgroup.com/Location/India,evarooms.merckgroup.com,,,,,True,False,False,page text 13 chars
nasscom,SLink Information Systems Private Limited,Noida,https://www.softlinkinformation.com/,softlinkinformation.com,,,,,True,False,False,page text 20 chars
nasscom,iBridge360 Edtech Private Limited,Bengaluru,https://www.ibridge360.com/,ibridge360.com,,,,,True,False,False,page text 19 chars
nasscom,National IT Industry Promotion Agency,Bengaluru,http://www.nipa.kr,nipa.kr,,,,,True,False,False,page text 15 chars
nasscom,Shyena Tech Yarns Private Limited,Pune,https://www.shyenatechyarns.com,shyenatechyarns.com,,,,,True,False,False,page text 19 chars
nasscom,Qalibre Software Solutions Private Limited,Cuttack,https://www.qalibre.in/,qalibre.in,,,,,True,False,False,page text 64 chars
nasscom,Trezix Software Private Limited,Mumbai,http://www.trezix.io,trezix.io,,,,,True,False,False,page text 43 chars
nasscom,Hectae Analytics and Software Solutions Private Limited,Chennai,https://haass.io/,haass.io,,,,,True,False,False,page text 49 chars
nasscom,Verify360 Background Screening Services LLP,Mumbai,https://www.verify360.in,verify360.in,,,,,True,False,False,page text 63 chars
nasscom,Ravity Software Solutions Private Limited,Bengaluru,https://www.ravity.io,ravity.io,,,,,True,False,False,page text 63 chars
nasscom,HNI GBSC India Private Limited,Pune,https://www.hnicorp.com/,hnicorp.com,,,,,True,False,False,page text 1 chars
nasscom,i-Source Infosystems Private Limited,Pune,https://isourceinfosystems.com/,isourceinfosystems.com,,,,,True,False,False,page text 22 chars
nasscom,Cloudsat Private Limited,Gurugram,https://www.cloudsat.in/,cloudsat.in,,,,,True,False,False,page text 81 chars
nasscom,KrtrimaIQ Cognitive Solutions,Bengaluru,https://www.krtrimaiq.ai/,krtrimaiq.ai,,,,,True,False,False,page text 85 chars
nasscom,Leeway Soft-Tech Private Limited,Mumbai,https://www.leewaysoftech.com/,leewaysoftech.com,,,,,True,False,False,page text 97 chars
nasscom,GTMVantage Technologies Private Limited,Greater Noida,https://gtmvantage.com/,gtmvantage.com,,,,,True,False,False,page text 42 chars
nasscom,ByteIQ Analytics Private Limited,Bhubaneswar,https://www.byteiqanalytics.com/,byteiqanalytics.com,,,,,True,False,False,page text 49 chars
nasscom,Spearsoft Techno Solutions Private Limited,Hyderabad,https://spearsoftech.com/,spearsoftech.com,,,,,True,False,False,page text 11 chars
nasscom,BCE Global Technology Centre Private Limited,Bengaluru,https://www.bceglobaltech.com/,bceglobaltech.com,,,,,True,False,False,page text 1 chars
nasscom,RIO BizSols Private Limited,Coimbatore,https://riobizsols.com/,riobizsols.com,,,,,True,False,False,page text 106 chars
nasscom,DigitalSherpa (Innovation Garage Ventures Private Limited),Kolkata,https://www.digitalsherpa.ai,digitalsherpa.ai,,,,,True,False,False,page text 15 chars
nasscom,Lissomsoft Technologies LLP,Chennai,https://mysmartgrc.com,mysmartgrc.com,,,,,True,False,False,page text 58 chars
nasscom,GVFL Limited,Ahmedabad,http://www.gvfl.com,gvfl.com,,,,,True,False,False,page text 6 chars
nasscom,ICT Academy of Tamilnadu,Chennai,http://www.ictact.in,ictact.in,,,,,True,False,False,page text 20 chars
nasscom,Centre for Development of Telematics (C-DOT),New Delhi,http://www.cdot.co.in,cdot.co.in,,,,,True,False,False,page text 12 chars
nasscom,Rajeev Gandhi Computer Saksharta Mission (RGCSM),Kota,http://www.rgcsm.co.in,rgcsm.co.in,,,,,True,False,False,page text 1 chars
nasscom,Thakur Institute Of Management Studies Career Development & Research,Mumbai,http://www.timscdrmumbai.in,timscdrmumbai.in,,,,,True,False,False,page text 85 chars
nasscom,"MIT Art,Design & Technology University",Pune,http://www.mituniversity.edu.in/,mituniversity.edu.in,,,,,True,False,False,page text 58 chars
nasscom,Institute Of Engineering & Management Trust,Kolkata,http://www.iemcal.com,iemcal.com,,,,,True,False,False,page text 45 chars
nasscom,Profilelens Services Private Limited,Hyderabad,https://www.profilelens.co.in,profilelens.co.in,,,,,True,False,False,page text 79 chars
nasscom,Vels Institute of Science Technology and Advanced Studies,Chennai,http://www.velsuniv.ac.in,velsuniv.ac.in,,,,,True,False,False,page text 67 chars
nasscom,SKF India Limited,Pune,https://www.skf.com/in,skf.com,,,,,True,False,False,page text 5 chars
nasscom,DataFlow Services (India) Private Limited,Noida,https://corp.dataflowgroup.com/supportcontact-us/,corp.dataflowgroup.com,,,,,True,False,False,page text 92 chars
nasscom,CriterionScreeners Global Private Limited,Bengaluru,http://www.criterionscreeners.com,criterionscreeners.com,,,,,True,False,False,page text 68 chars
nasscom,Samsung R&D Institute India - Bangalore Pvt Ltd,Bengaluru,http://www.samsungindiasoft.com,samsungindiasoft.com,,,,,True,False,False,page text 42 chars
nasscom,Aptech Limited,Mumbai,http://www.aptech-worldwide.com,aptech-worldwide.com,,,,,True,False,False,page text 73 chars
nasscom,BT e-Serv (India) Private Limited,Gurugram,http://www.bt.com/india,bt.com,,,,,True,False,False,page text 81 chars
nasscom,DCM Infotech Limited,Gurugram,http://www.dcmds.com,dcmds.com,,,,,True,False,False,page text 46 chars
nasscom,Pan Business Lists Pvt Ltd,Noida,http://www.panbusiness.de,panbusiness.de,,,,,True,False,False,page text 154 chars
nasscom,TopSource Infotech Solutions Pvt Ltd,Pune,http://www.topsource.co.uk,topsource.co.uk,,,,,True,False,False,page text 46 chars
nasscom,Societe Generale Global Solution Centre Pvt Ltd,Bengaluru,http://www.socgensolutions.com,socgensolutions.com,,,,,True,False,False,page text 21 chars
nasscom,Franklin Templeton International Services (India) Pvt Ltd,Hyderabad,http://www.franklintempleton.com,franklintempleton.com,,,,,True,False,False,page text 38 chars
nasscom,Standard Chartered Global Business Services Private Limited,Chennai,http://www.scopeinternational.com,scopeinternational.com,,,,,True,False,False,page text 24 chars
nasscom,YES - Centre of Systems Excellence (Yes Bank Ltd),Mumbai,http://www.yesbank.in,yesbank.in,,,,,True,False,False,page text 46 chars
nasscom,Amdocs Development Centre India LLP,Pune,http://www.amdocs.com,amdocs.com,,,,,True,False,False,page text 1 chars
nasscom,Nomura Services India Pvt Ltd,Mumbai,http://www.nomura.com,nomura.com,,,,,True,False,False,page text 77 chars
nasscom,Aegis Customer Support Services Private Limited,Mumbai,http://www.aegiscomgroup.com,aegiscomgroup.com,,,,,True,False,False,page text 1 chars
nasscom,AT&T Communication Services India Private Limited,Gurugram,http://www.ap.att.com,ap.att.com,,,,,True,False,False,page text 1 chars
nasscom,Capita India Private Limited,Mumbai,http://www.capita.co.uk,capita.co.uk,,,,,True,False,False,page text 22 chars
nasscom,Centrico-India Private Limited,Chennai,http://www.sella.it,sella.it,,,,,True,False,False,page text 20 chars
nasscom,Total IT Solutions Pvt Ltd,New Delhi,http://www.totalit.co.in,totalit.co.in,,,,,True,False,False,page text 4 chars
nasscom,Sharp Software Development India Pvt Ltd,Bengaluru,http://www.sharp.co.in,sharp.co.in,,,,,True,False,False,page text 28 chars
nasscom,SAS Institute (India) Pvt Ltd,Mumbai,http://www.sas.com,sas.com,,,,,True,False,False,page text 17 chars
nasscom,Shell Business Service Centre (A div. of Shell India Markets Pvt Ltd),Chennai,http://www.shell.com,shell.com,,,,,True,False,False,page text 14 chars
nasscom,Sapience Analytics Pvt Ltd,Pune,http://www.sapience.net,sapience.net,,,,,True,False,False,page text 13 chars
nasscom,We Win Limited,Bhopal,http://www.surevin.com,surevin.com,,,,,True,False,False,page text 89 chars
nasscom,Klio Tech LLP,Chennai,http://www.kliotech.com,kliotech.com,,,,,True,False,False,page text 40 chars
nasscom,Wrench Solutions Pvt Ltd,Ernakulam,http://www.wrenchsolutions.com,wrenchsolutions.com,,,,,True,False,False,page text 1 chars
nasscom,Allstate India Private Limited,Bengaluru,http://www.allstate.com,allstate.com,,,,,True,False,False,page text 136 chars
